Edad,Tipo_empleo,ID,Educacion,Tiempo_estudio,Estado_civil,Tipo_trabajo,Familia,Raza,Sexo,Ganancias,Perdidas,Hora_Trabajo,Pais,Ingresos_mayores_50k
41,4,242586,4,9,2,7,1,1,1,0,0,40, United-States,0
41,4,359696,6,13,2,12,1,1,1,15024,0,60, United-States,1
55,2,296085,3,12,2,1,1,3,1,0,0,40, United-States,1
43,4,233130,6,13,3,5,2,1,1,0,0,40, United-States,1
51,4,189511,3,11,2,6,1,1,1,0,0,50, Germany,1
31,4,124420,2,7,2,2,1,1,1,0,0,40, United-States,0
30,6,67072,6,13,2,2,2,1,1,6849,0,60, United-States,0
51,4,194908,4,9,2,4,5,1,0,0,0,40, United-States,0
31,2,94991,4,9,3,6,4,4,1,0,0,40, United-States,0
18,4,194561,5,10,1,6,3,1,1,0,0,37, United-States,0
60,4,75726,4,9,3,3,2,1,0,0,1092,40, United-States,0
29,4,60722,4,9,1,3,2,3,0,0,0,40, United-States,0
33,4,59944,4,9,1,8,2,1,1,0,0,40, United-States,0
34,4,220840,1,3,2,10,1,1,1,0,0,40, Mexico,0
40,5,104235,7,14,1,6,3,1,1,0,0,99, United-States,0
57,4,142714,5,10,3,6,2,1,0,0,0,38, United-States,0
55,2,110490,6,13,2,1,5,1,0,0,0,60, United-States,0
40,6,154076,3,12,2,3,1,1,1,0,0,60, United-States,0
26,7,130557,6,13,1,3,2,1,0,0,0,35, United-States,0
29,4,107108,5,10,2,4,1,4,1,0,0,40, United-States,0
30,4,207172,6,13,2,4,5,1,0,0,0,40, Mexico,0
29,4,304595,7,14,1,5,2,1,1,0,0,50, United-States,1
43,4,475322,5,10,2,8,1,1,1,0,0,50, United-States,1
65,4,107620,2,7,5,4,2,1,0,0,0,8, United-States,0
19,4,301911,5,10,1,5,3,3,1,0,0,35, Laos,0
35,4,267866,4,9,2,5,1,3,1,0,1887,50, Iran,1
28,4,269786,4,9,2,8,1,1,1,0,0,40, United-States,0
34,4,167474,4,9,2,3,1,1,1,0,0,40, United-States,0
61,4,115023,3,11,2,2,1,1,1,0,1887,60, United-States,1
63,2,86590,4,9,2,3,5,1,0,0,0,32, United-States,0
47,7,187087,6,13,2,3,1,1,1,0,0,40, United-States,1
31,4,184307,5,10,3,2,2,1,1,0,0,40, United-States,0
18,4,225859,5,10,1,8,3,1,1,2907,0,30, United-States,0
29,4,57889,6,13,2,5,1,1,1,0,0,45, United-States,1
59,4,157932,4,9,2,2,1,1,1,0,0,40, United-States,0
50,4,187830,7,14,3,3,2,1,1,0,0,62, United-States,1
49,4,251180,1,4,2,8,1,1,1,2407,0,50, United-States,0
60,4,317083,6,13,2,3,1,1,1,0,0,45, United-States,1
35,6,190895,7,14,2,5,1,1,1,0,0,40, United-States,1
48,1,328606,4,9,3,9,2,1,1,0,0,40, United-States,0
21,0,403860,5,10,1,0,3,1,1,0,0,40, United-States,0
41,4,215479,4,9,4,9,2,2,1,0,0,40, United-States,0
56,4,157639,5,10,2,2,1,1,1,0,0,50, United-States,0
26,4,152129,2,8,1,6,4,2,1,0,0,40, United-States,0
53,4,239284,4,9,3,4,4,1,0,0,0,40, United-States,0
23,4,234302,4,9,1,9,2,2,1,0,0,40, United-States,0
58,4,218724,1,4,2,10,1,1,1,0,0,50, United-States,0
61,4,106330,4,9,2,2,1,1,1,0,0,40, United-States,0
29,4,35032,5,10,2,9,1,1,1,0,0,60, United-States,0
22,4,234641,4,9,1,8,3,1,1,0,0,40, United-States,0
43,4,170730,6,13,2,3,1,1,1,0,1977,50, United-States,1
31,4,218322,5,10,1,6,2,1,1,0,0,30, United-States,0
90,4,47929,4,9,2,7,1,1,1,0,0,40, United-States,0
53,4,142411,3,11,3,1,4,1,0,0,0,40, United-States,0
22,0,219122,5,10,1,0,3,1,1,0,0,40, United-States,0
55,4,132887,4,9,2,8,1,2,1,3411,0,40, Jamaica,0
34,7,44464,8,16,1,1,2,1,0,0,0,60, United-States,0
28,4,180928,5,10,2,9,1,1,1,5013,0,55, United-States,0
22,0,199426,5,10,1,0,2,1,0,0,0,40, United-States,0
36,4,139703,4,9,1,4,2,2,0,0,0,40, United-States,0
33,4,202642,6,13,4,1,6,2,0,0,0,40, Jamaica,0
17,4,160049,2,6,1,6,3,1,0,0,0,12, United-States,0
38,4,239755,2,7,3,2,2,1,1,0,0,40, United-States,0
60,4,152369,3,11,2,2,1,1,1,0,0,60, United-States,0
34,4,42900,6,13,2,3,1,1,1,0,0,50, United-States,1
72,0,117017,4,9,2,0,1,1,1,0,0,8, United-States,0
57,4,175017,1,3,2,6,1,1,1,0,0,40, Italy,0
39,4,342642,4,9,3,5,2,1,1,0,0,60, United-States,0
50,6,143730,6,13,2,10,1,1,1,0,0,80, United-States,0
45,4,191098,6,13,2,1,1,3,1,0,0,40, China,0
37,4,208106,6,13,4,3,2,1,1,0,0,35, United-States,0
27,4,167737,5,10,1,9,2,1,1,0,0,48, United-States,0
43,4,315971,6,13,3,3,2,1,0,0,0,45, United-States,1
41,4,142717,5,10,3,11,4,2,0,0,0,36, United-States,0
20,4,190227,7,14,1,3,3,1,1,0,0,25, United-States,0
44,4,79864,7,14,4,3,4,1,0,0,0,20, United-States,0
50,4,34067,3,11,2,3,1,1,1,0,0,50, United-States,1
54,4,222882,4,9,5,3,4,1,0,0,0,45, United-States,0
31,4,44464,6,13,1,3,2,1,0,0,1564,60, United-States,1
33,4,256062,5,10,1,4,4,1,0,0,0,35, Puerto-Rico,0
22,4,251073,2,5,1,6,3,1,1,0,0,50, United-States,0
46,4,149949,5,10,2,2,1,1,1,0,0,40, United-States,0
30,4,165235,6,13,2,4,5,3,0,0,0,40, Philippines,1
22,0,243190,5,10,1,0,3,3,1,0,0,40, China,0
59,0,160662,4,9,2,0,1,1,1,2407,0,60, United-States,0
57,6,175942,5,10,5,3,6,1,1,0,0,25, United-States,0
26,4,212793,4,9,1,7,2,1,1,0,0,40, United-States,0
52,2,153312,3,12,2,12,1,1,1,0,0,40, United-States,1
55,2,173296,7,14,3,1,4,1,0,0,0,45, United-States,0
47,4,120131,6,13,2,5,1,1,1,0,0,40, United-States,1
19,4,117444,4,9,1,2,3,1,1,0,0,40, United-States,0
26,4,226196,4,9,1,8,3,1,1,0,0,40, United-States,0
44,4,202872,3,12,3,1,2,1,0,0,0,40, United-States,1
42,4,176716,7,14,1,3,2,1,1,0,0,40, United-States,1
39,4,82540,5,10,2,3,1,1,1,0,0,60, United-States,0
17,0,41643,2,7,1,0,3,1,0,0,0,15, United-States,0
26,4,197292,4,9,1,4,2,1,0,0,0,50, United-States,0
26,4,76491,7,14,2,1,1,1,1,0,0,20, United-States,0
50,5,101094,7,14,2,5,1,1,1,0,0,55, United-States,0
46,6,119944,7,14,2,3,1,1,1,0,0,50, United-States,1
18,4,141626,5,10,1,11,3,1,1,2176,0,20, United-States,0
26,4,122575,6,13,1,3,4,3,1,0,0,60, Vietnam,0
32,4,194740,6,13,2,5,1,1,1,0,1902,40, United-States,1
50,4,263200,1,3,2,6,4,1,0,0,0,34, Mexico,0
47,2,140644,5,10,2,12,1,1,1,0,0,40, United-States,1
52,4,202115,4,9,2,6,5,1,0,0,0,25, United-States,0
25,1,27142,5,10,2,3,1,1,1,0,0,40, United-States,1
42,2,318046,2,7,2,8,1,1,1,0,0,40, United-States,0
53,4,276369,4,9,2,3,1,1,1,0,0,45, United-States,0
30,4,67187,4,9,1,9,3,4,0,0,0,8, United-States,0
23,4,133582,1,2,1,10,2,1,1,0,0,36, Mexico,0
23,4,216672,6,13,1,3,3,1,1,0,0,30, ?,0
32,4,45796,5,10,2,10,1,1,1,0,0,60, United-States,0
29,5,31778,4,9,4,1,6,1,1,0,0,25, United-States,0
40,4,190044,3,12,2,6,1,1,1,0,0,40, United-States,0
45,7,144351,7,14,2,1,1,1,1,0,0,40, United-States,1
17,0,172145,2,6,1,0,3,2,0,0,0,40, United-States,0
55,4,193130,6,13,2,1,1,1,1,0,0,40, United-States,1
59,2,140478,7,14,2,1,1,1,1,0,0,40, United-States,1
56,4,122390,3,11,2,5,1,1,1,15024,0,40, United-States,1
23,4,116830,2,8,1,2,2,1,1,0,0,50, United-States,0
37,2,117683,4,9,2,12,1,1,1,0,0,40, United-States,0
25,4,106491,4,9,2,2,1,1,1,0,0,48, United-States,0
22,0,39803,5,10,1,0,3,1,1,0,0,40, United-States,0
27,4,363053,2,5,1,13,4,1,0,0,0,24, Mexico,0
21,4,54472,4,9,1,6,4,1,0,0,0,40, United-States,0
47,2,200471,4,9,2,8,1,1,1,5178,0,40, United-States,1
38,4,54317,5,10,2,7,1,1,1,0,0,60, United-States,0
62,2,113443,7,14,3,1,2,1,0,10520,0,33, United-States,1
27,4,159623,5,10,2,5,1,1,1,0,0,40, United-States,0
25,0,161235,3,11,1,0,3,1,1,0,0,90, United-States,0
27,4,247978,4,9,1,6,3,2,0,0,0,40, United-States,0
40,4,305846,5,10,2,4,5,1,0,0,0,40, United-States,1
22,6,214014,5,10,1,5,3,2,1,99999,0,55, United-States,1
33,4,226525,4,9,3,3,2,1,1,0,0,60, United-States,0
28,4,247819,3,11,2,1,5,1,0,0,0,5, United-States,0
28,4,194940,4,9,2,7,1,1,1,0,0,40, United-States,0
29,4,289991,4,9,1,8,4,1,1,0,0,55, United-States,0
46,4,585361,2,5,3,3,4,1,0,0,0,40, United-States,0
30,4,91145,4,9,2,7,1,1,1,0,0,40, United-States,0
65,0,231604,4,9,2,0,1,1,1,0,0,45, Germany,0
28,4,273269,5,10,1,2,2,2,1,0,0,40, United-States,0
39,4,202683,6,13,2,4,1,1,1,0,0,40, United-States,0
35,4,159179,5,10,1,5,2,1,1,0,0,40, United-States,0
50,4,28952,5,10,2,5,5,1,0,0,0,39, United-States,0
25,0,214925,2,6,1,0,3,2,1,0,0,40, United-States,0
63,4,163708,2,5,5,6,2,1,0,0,0,20, United-States,0
56,4,200235,3,11,2,2,1,1,1,0,0,48, United-States,1
46,4,109209,5,10,2,4,1,1,1,0,0,40, United-States,1
19,4,166153,5,10,1,6,3,1,0,0,0,30, United-States,0
56,2,268213,7,14,2,1,1,1,1,0,0,35, ?,1
31,4,69056,4,9,3,6,3,1,0,0,0,15, United-States,0
51,7,237141,7,14,2,3,1,1,1,0,0,40, United-States,1
17,4,277541,2,7,1,5,3,1,1,0,0,5, United-States,0
27,2,289039,5,10,1,12,4,3,0,0,0,40, United-States,0
30,4,134737,5,10,1,4,3,1,1,0,0,45, United-States,0
18,4,56613,5,10,1,12,3,1,0,0,0,20, United-States,0
41,4,36699,5,10,3,3,2,1,1,4650,0,40, United-States,0
40,2,333530,7,14,2,1,5,1,0,0,0,40, United-States,1
35,4,185366,6,13,1,5,2,1,1,0,0,50, United-States,0
29,4,154017,4,9,1,5,2,1,0,0,0,10, United-States,0
27,4,215504,6,13,2,5,1,1,1,0,1848,55, United-States,1
25,4,222539,2,6,1,8,2,1,1,2597,0,50, United-States,0
53,4,191565,1,2,3,6,4,2,0,0,0,40, Dominican-Republic,0
53,4,111939,6,13,2,6,1,1,1,0,0,35, United-States,0
26,7,53903,4,9,1,2,4,1,1,0,0,50, United-States,0
41,4,146659,6,13,2,1,1,1,1,0,0,70, United-States,0
28,4,194200,4,9,2,3,1,1,1,0,0,70, United-States,0
48,7,78529,7,14,4,1,2,1,1,0,0,60, United-States,0
22,4,194829,6,13,1,3,2,1,1,0,0,30, United-States,0
40,1,330174,6,15,2,1,1,1,1,7688,0,40, United-States,1
52,5,230767,6,13,2,3,1,1,1,0,1902,60, Cuba,1
53,2,137250,7,14,5,1,4,2,0,0,1669,35, United-States,0
40,4,254478,5,10,2,2,1,1,1,7298,0,50, United-States,1
57,4,300908,3,12,3,7,2,1,1,0,0,75, United-States,0
53,6,187830,3,11,4,2,2,1,1,0,0,40, Poland,0
23,4,201138,5,10,1,4,2,1,0,0,0,8, United-States,0
31,6,44503,5,10,2,2,1,1,1,0,0,40, United-States,0
20,4,381357,2,5,1,9,3,1,1,0,0,28, United-States,0
25,4,311124,6,15,1,1,2,1,0,0,0,20, United-States,0
37,4,96330,5,10,1,3,4,2,0,0,0,40, United-States,0
50,4,228238,4,9,2,2,1,1,1,0,0,40, United-States,1
34,6,56964,4,9,2,8,1,1,1,0,0,35, United-States,0
37,4,127772,6,13,2,3,1,1,1,0,0,50, United-States,1
52,4,386397,6,13,2,3,1,1,1,0,0,45, United-States,1
29,6,404998,3,11,2,10,1,1,1,0,0,90, United-States,0
49,4,34545,5,10,2,3,1,1,1,0,1887,40, United-States,1
31,4,157886,5,10,2,6,5,1,0,0,0,40, United-States,0
47,4,101299,4,9,2,2,1,1,1,0,0,40, United-States,0
51,6,134447,4,9,2,2,1,1,1,0,0,70, United-States,0
27,4,191822,4,9,2,5,5,1,0,0,0,50, United-States,0
23,4,70919,6,13,1,3,2,1,1,0,0,40, United-States,0
55,4,266343,4,9,2,1,1,1,1,0,0,46, United-States,0
28,4,87239,5,10,2,3,1,1,1,0,0,50, United-States,1
31,2,236487,6,13,1,1,2,1,0,0,0,40, Germany,0
30,4,224147,4,9,1,8,3,2,1,0,0,40, United-States,0
23,4,197200,6,13,1,1,3,1,1,0,0,60, United-States,0
19,4,124265,4,9,1,5,3,1,1,0,0,50, United-States,0
22,4,79980,5,10,1,5,3,1,1,0,0,25, United-States,0
50,4,128814,4,9,3,6,4,1,0,0,0,25, United-States,0
64,0,208862,4,9,2,0,1,1,1,0,0,50, United-States,1
21,4,51262,4,9,1,6,3,1,1,0,0,35, United-States,0
75,5,98116,5,10,5,5,2,1,1,0,0,40, United-States,1
29,4,82393,4,9,1,7,3,3,1,0,0,40, Germany,0
47,4,57534,5,10,2,2,1,1,1,0,0,40, United-States,1
20,4,218962,4,9,1,7,2,1,1,0,0,40, United-States,0
33,4,204752,4,9,1,6,3,1,1,0,0,40, United-States,0
45,4,243631,8,16,2,1,1,3,1,0,0,45, China,1
41,4,170299,3,11,3,1,4,1,0,0,0,43, United-States,0
23,4,60331,4,9,1,7,3,1,1,0,0,40, United-States,0
38,4,269318,6,13,2,4,1,1,1,5178,0,50, United-States,1
67,7,132819,5,10,2,12,1,1,1,0,0,41, United-States,1
21,4,119665,5,10,1,11,3,1,1,0,0,35, United-States,0
38,4,150057,5,10,1,1,2,1,1,0,0,45, United-States,0
31,4,128567,4,9,2,2,1,1,1,0,0,40, United-States,0
19,0,230874,5,10,1,0,3,1,0,0,0,40, United-States,0
59,6,148526,5,10,2,5,1,1,1,0,0,40, United-States,0
36,4,160192,4,9,1,6,2,1,1,0,0,40, United-States,0
50,2,74660,5,10,5,1,4,1,1,0,0,40, United-States,0
60,5,142494,2,6,2,2,1,1,1,0,0,40, United-States,0
30,4,122042,7,14,2,3,1,1,1,0,0,45, United-States,1
28,5,37088,6,13,1,5,2,1,1,0,0,50, United-States,0
36,4,61778,5,10,2,2,1,1,1,0,0,60, United-States,1
21,0,176356,5,10,1,0,3,1,0,0,0,10, Germany,0
27,4,123302,4,9,2,6,1,1,1,0,0,40, Poland,0
18,4,89760,2,8,1,6,3,1,0,0,0,20, United-States,0
44,2,165304,5,10,2,3,1,1,1,0,1485,40, United-States,1
56,4,104945,1,4,2,6,1,2,1,0,0,40, United-States,0
51,5,192973,6,13,2,12,1,2,1,0,0,40, United-States,1
48,4,97863,6,13,2,1,1,1,1,0,0,45, Italy,1
31,4,73585,3,11,2,1,1,1,1,0,0,45, United-States,0
35,4,29145,3,11,1,8,2,1,1,0,0,40, United-States,0
35,4,175232,4,9,3,9,6,1,1,0,0,40, United-States,0
36,4,325374,5,10,2,2,1,1,1,0,0,40, United-States,0
47,6,107231,3,12,2,2,1,1,1,0,1672,65, United-States,0
23,4,129345,5,10,1,6,2,1,1,0,0,25, United-States,0
21,4,228395,5,10,1,5,6,2,0,0,0,20, United-States,0
49,4,452402,5,10,4,3,4,2,0,0,0,60, United-States,0
51,5,338260,6,15,2,1,1,1,1,15024,0,60, United-States,1
46,4,165138,3,11,2,2,1,1,1,0,0,40, United-States,0
31,4,109055,4,9,2,10,1,1,1,3137,0,45, United-States,0
27,4,193122,4,9,2,7,1,1,1,0,0,40, United-States,0
56,0,425497,3,12,2,0,1,1,1,0,0,20, United-States,0
48,4,191858,5,10,2,2,1,1,1,0,0,40, United-States,0
30,4,297155,5,10,3,4,4,2,0,0,0,40, United-States,0
29,2,181282,6,13,3,1,2,1,1,0,0,50, United-States,0
50,1,111700,7,14,1,3,2,1,0,0,0,50, United-States,0
18,4,35065,4,9,1,8,2,2,1,0,0,35, United-States,0
37,4,298539,4,9,2,3,1,1,1,0,1902,55, United-States,1
51,6,95435,4,9,2,5,1,1,1,0,0,60, United-States,1
31,4,162160,4,9,2,2,1,1,1,0,0,47, United-States,0
29,4,176037,3,11,3,11,2,2,1,14344,0,40, United-States,1
39,4,314007,2,6,2,2,1,1,1,0,2051,40, United-States,0
48,4,197683,5,10,2,5,1,2,1,0,0,40, United-States,1
44,4,242521,6,13,2,5,1,1,1,7688,0,50, United-States,1
39,4,290321,2,6,2,7,1,1,1,0,0,40, United-States,0
22,2,44064,2,7,1,9,3,1,1,0,0,35, United-States,0
27,0,174163,5,10,2,0,5,1,0,0,0,40, United-States,1
42,4,374790,2,5,3,2,2,1,1,0,0,40, United-States,0
18,4,231562,4,9,1,5,3,1,0,0,0,33, United-States,0
27,4,376150,5,10,2,5,2,1,0,0,0,25, United-States,0
51,4,99987,2,6,4,7,4,2,0,0,0,40, United-States,0
27,6,120126,5,10,2,3,1,1,1,0,0,40, United-States,0
60,6,33717,2,7,2,10,1,1,1,0,0,50, United-States,0
36,4,132879,1,2,2,9,1,1,1,0,0,40, Italy,0
45,4,304570,6,13,2,3,1,3,1,0,0,60, China,1
40,4,100292,4,9,2,5,1,1,1,0,0,52, United-States,1
63,4,117473,5,10,2,1,1,1,1,4386,0,40, United-States,1
41,4,239833,4,9,2,8,4,2,1,0,0,50, United-States,0
53,0,155233,2,8,2,0,5,1,0,0,0,40, Italy,0
34,4,130369,4,9,3,8,4,1,0,1151,0,48, Germany,0
34,4,347166,5,10,2,4,1,1,1,0,0,40, United-States,0
31,4,502752,6,13,2,4,5,1,0,0,0,40, United-States,1
22,7,255575,3,12,1,1,2,1,0,0,0,15, United-States,0
49,4,277946,5,10,2,3,1,1,1,0,0,50, United-States,1
43,0,214541,4,9,2,0,1,1,1,0,0,35, United-States,0
36,4,143123,6,15,2,1,1,1,1,0,0,50, United-States,1
27,4,69132,6,13,1,11,2,1,1,0,0,37, United-States,0
52,6,34973,4,9,2,10,1,1,1,0,1887,60, United-States,1
29,4,236992,4,9,2,6,1,2,1,0,0,50, United-States,0
27,4,492263,2,6,4,7,3,1,1,0,0,35, Mexico,0
42,4,180019,4,9,1,6,2,1,0,0,0,65, United-States,0
49,6,47086,6,13,5,5,4,1,0,0,0,40, United-States,0
24,4,222853,5,10,1,2,4,1,1,0,0,50, United-States,0
22,4,344176,4,9,1,5,4,1,1,0,0,20, United-States,0
30,6,223212,6,13,1,5,4,1,1,0,0,40, United-States,0
28,4,110981,5,10,1,6,2,1,1,0,0,40, United-States,0
20,4,162688,3,11,1,6,3,1,1,0,0,40, United-States,0
45,5,181307,6,15,2,1,1,1,1,15024,0,43, United-States,1
39,4,148903,4,9,3,5,2,1,0,4687,0,50, United-States,1
43,4,306440,6,15,1,1,2,1,1,0,0,66, France,0
18,4,210311,4,9,1,5,3,1,0,0,0,20, United-States,0
53,4,127117,4,9,2,7,1,1,1,0,0,40, United-States,0
74,4,54732,5,10,2,5,1,1,1,0,0,20, United-States,1
39,4,271521,6,13,2,1,1,3,1,0,0,48, Philippines,1
33,0,216908,2,6,1,0,6,1,1,0,0,40, United-States,0
49,4,543922,4,9,2,2,1,1,1,0,0,42, United-States,1
21,4,766115,2,6,2,9,1,1,1,0,0,35, United-States,0
65,0,52728,5,10,2,0,1,1,1,0,0,40, United-States,0
39,4,284166,4,9,1,2,2,1,1,0,1564,50, United-States,1
49,4,122206,3,11,2,5,1,1,1,0,0,25, United-States,0
20,0,95989,5,10,1,0,3,1,0,0,0,40, United-States,0
47,4,334039,6,13,2,3,1,1,1,7298,0,44, United-States,1
46,6,225456,4,9,2,3,1,1,1,0,0,40, United-States,0
29,4,112847,3,11,2,2,1,3,1,7298,0,32, United-States,1
61,6,171840,4,9,5,1,4,1,0,0,0,16, United-States,0
48,4,180695,5,10,3,3,2,1,0,0,0,38, United-States,0
44,4,121012,2,5,3,2,2,1,1,0,0,40, United-States,0
37,5,126569,6,13,2,2,1,1,1,0,0,60, United-States,0
45,4,227791,5,10,2,5,1,1,1,0,1740,50, United-States,0
51,6,290290,6,13,2,1,1,1,1,0,0,45, United-States,1
33,2,251521,6,13,1,3,2,1,0,0,0,50, United-States,0
55,6,41938,6,13,2,1,5,1,0,0,0,8, United-States,0
25,4,27678,5,10,2,6,5,1,0,0,0,60, United-States,0
26,4,133756,4,9,3,10,2,3,1,0,0,40, Philippines,0
54,4,215990,4,9,2,3,1,1,1,0,0,40, United-States,1
38,4,461337,4,9,1,5,2,1,0,0,0,33, United-States,0
39,2,344855,7,14,2,1,5,1,0,0,1977,20, United-States,1
20,7,214542,5,10,1,1,3,1,1,0,0,40, United-States,0
30,4,258170,4,9,3,4,2,1,0,0,0,40, United-States,0
29,1,242147,4,9,3,4,2,5,1,0,0,45, United-States,0
42,4,235700,4,9,3,9,2,1,0,0,0,40, United-States,0
24,4,278130,3,12,1,4,2,1,1,0,0,40, United-States,0
36,4,261241,4,9,2,7,1,1,1,0,0,50, United-States,1
60,4,85995,7,14,2,4,1,3,1,0,0,50, South,1
42,4,340885,4,9,3,10,2,1,1,0,0,44, United-States,0
42,4,152889,2,6,2,2,1,1,1,0,0,45, United-States,0
46,4,195023,4,9,2,7,2,1,0,0,0,40, Columbia,0
52,7,109600,7,14,2,3,4,1,0,4787,0,44, United-States,1
27,0,249463,3,11,2,0,1,1,1,0,0,20, United-States,0
43,4,158177,5,10,3,4,4,2,0,0,0,35, United-States,0
43,7,47818,6,13,1,1,2,1,0,0,0,40, United-States,0
27,4,391468,2,7,3,2,3,1,1,0,0,40, United-States,0
52,2,199995,7,14,2,3,1,1,1,7298,0,60, United-States,1
31,4,231043,5,10,2,8,1,1,1,0,0,50, United-States,0
38,0,281768,1,4,3,0,4,2,0,0,0,30, United-States,0
44,4,267790,2,5,1,6,4,2,0,0,0,40, United-States,0
27,4,217379,5,10,3,1,3,1,0,0,0,40, United-States,0
50,4,421561,5,10,3,3,2,1,1,0,0,40, United-States,0
23,4,50953,5,10,1,11,2,1,0,0,0,40, United-States,0
22,4,138504,5,10,1,4,4,2,0,0,0,30, United-States,0
36,7,177064,5,10,1,3,4,1,0,0,0,40, United-States,0
24,4,103064,6,13,1,11,2,1,0,3674,0,40, United-States,0
59,4,184493,5,10,2,5,1,1,1,0,0,40, United-States,1
39,4,104089,3,11,2,2,1,1,1,0,0,50, United-States,1
23,4,149204,6,13,1,3,3,1,1,0,0,40, United-States,0
37,4,405284,6,13,1,1,2,1,0,0,1340,42, United-States,0
25,2,137296,3,12,1,4,3,2,0,0,0,38, United-States,0
40,4,87771,4,9,2,2,5,1,0,0,1628,45, United-States,0
38,7,125499,6,13,2,1,1,3,1,7688,0,60, India,1
31,4,59083,4,9,2,6,1,1,1,0,0,35, United-States,0
28,2,138332,8,16,3,1,2,1,0,0,0,40, United-States,0
24,4,198914,4,9,1,5,4,2,1,0,0,25, United-States,0
46,2,238162,3,12,2,12,1,1,1,0,1887,50, United-States,1
29,4,123677,4,9,2,7,5,3,0,0,0,40, Laos,0
38,1,325538,6,15,2,1,1,1,1,0,0,50, United-States,1
53,4,251063,5,10,4,3,4,2,0,0,0,40, United-States,0
33,4,51471,4,9,2,11,5,1,0,0,1902,40, United-States,1
39,4,175681,6,13,2,1,1,2,1,0,0,60, ?,0
44,4,165599,4,9,2,7,1,1,1,0,0,48, United-States,0
46,4,149640,6,13,3,1,2,1,1,0,0,45, England,1
30,4,143526,6,13,1,5,3,1,1,0,0,40, United-States,0
24,4,211160,5,10,2,5,1,1,1,0,0,40, United-States,0
29,4,342989,4,9,1,4,3,1,0,0,0,40, United-States,0
62,6,173631,5,10,2,3,1,1,1,0,0,70, United-States,0
25,4,141876,4,9,2,3,2,1,1,0,0,45, United-States,0
45,4,137604,5,10,1,6,2,1,1,0,0,40, United-States,0
21,4,129232,5,10,1,2,3,1,1,0,0,40, United-States,0
64,1,271550,5,10,2,8,1,1,1,0,0,40, United-States,1
39,4,456922,6,13,3,11,2,1,1,0,0,40, United-States,0
60,4,232242,4,9,2,5,1,1,1,0,0,40, United-States,0
35,4,352188,4,9,1,11,2,1,1,0,0,40, United-States,0
27,4,114967,6,13,1,11,2,1,1,0,0,40, United-States,0
41,4,201981,4,9,3,2,3,1,1,0,0,40, United-States,0
32,7,159247,7,14,2,1,1,1,1,0,0,50, United-States,0
24,4,125905,4,9,2,2,1,1,1,0,0,40, United-States,0
32,4,186824,6,13,2,2,1,1,1,0,0,40, United-States,1
42,2,121012,5,10,2,3,1,1,1,0,0,45, United-States,1
58,4,110844,7,14,5,5,2,1,0,0,0,27, United-States,0
23,4,143003,7,14,2,1,1,3,1,0,1887,50, India,1
31,1,59732,4,9,2,10,1,4,1,0,0,40, United-States,0
28,4,178489,6,13,1,3,4,2,0,0,0,45, ?,0
41,0,252127,5,10,5,0,4,2,0,0,0,20, United-States,0
37,4,109633,6,13,2,1,5,1,0,0,0,16, United-States,1
19,4,160811,4,9,1,5,3,1,1,0,0,38, United-States,0
27,6,365110,6,13,1,1,2,1,0,0,0,20, United-States,0
61,6,113080,2,5,2,5,1,1,1,0,0,58, United-States,1
39,4,206074,6,13,2,1,1,1,1,0,0,45, United-States,1
25,4,173062,6,13,1,9,4,2,1,0,0,40, United-States,0
58,4,117273,5,10,2,5,1,1,1,0,0,40, United-States,1
27,6,153805,5,10,2,8,6,5,1,0,0,50, Ecuador,1
51,4,293802,1,3,2,9,1,2,1,0,0,52, United-States,0
43,2,153132,7,14,2,1,1,1,1,15024,0,40, United-States,1
46,4,166809,4,9,3,4,4,1,0,0,0,40, United-States,0
67,0,34122,1,3,2,0,1,1,1,0,0,40, United-States,0
50,2,231725,4,9,2,9,1,1,1,0,0,40, United-States,0
20,4,63210,4,9,1,9,3,1,1,0,0,15, United-States,0
35,4,108293,6,13,5,1,4,1,0,0,0,32, United-States,1
57,4,116878,1,2,2,9,1,1,1,0,0,40, Italy,0
40,4,110622,6,15,2,4,6,3,0,0,0,40, Philippines,0
42,2,180318,2,6,1,10,4,1,1,0,0,35, United-States,0
67,5,112318,2,6,2,2,1,1,1,0,0,40, United-States,0
47,4,252079,6,13,2,7,1,1,1,7688,0,44, United-States,1
30,4,27153,4,9,1,9,2,1,1,0,0,50, United-States,0
26,4,73312,2,7,1,7,4,1,0,0,0,15, United-States,0
51,4,145409,4,9,2,2,1,1,1,0,0,40, United-States,0
38,4,167882,5,10,5,6,6,2,0,0,0,45, Haiti,0
24,4,236696,4,9,2,9,3,1,1,0,0,35, United-States,0
48,6,28791,4,9,2,5,5,1,0,0,0,50, United-States,0
34,7,118551,6,13,2,11,3,1,0,5178,0,25, ?,1
70,4,187292,6,13,2,9,1,1,1,6418,0,40, United-States,1
35,4,189922,4,9,2,2,1,1,1,0,0,40, United-States,0
61,0,584259,7,14,2,0,1,1,1,0,0,2, United-States,1
26,4,173992,5,10,2,2,1,1,1,0,0,45, United-States,1
64,4,253759,4,9,1,3,2,1,1,0,0,3, United-States,0
26,4,111243,4,9,1,4,4,1,0,0,0,35, United-States,0
39,6,147850,4,9,2,8,1,1,1,0,0,30, United-States,0
55,4,171015,5,10,1,4,3,1,0,0,0,36, United-States,0
23,4,118023,5,10,1,3,2,1,1,0,0,45, ?,0
